# Joint1, Joint2, Joint3, Joint4, Joint5, Joint6
 -1.369859,  3.689411, -0.037840,  0.231386,  2.150416,  0.099927
 -1.795951,  3.173255, -0.045747,  0.213075,  2.108383,  0.100356
 -2.206965,  2.648466, -0.053762,  0.193706,  2.054909,  0.100787
 -2.601019,  2.117161, -0.061863,  0.173404,  1.990255,  0.101215
 -2.976338,  1.581471, -0.070026,  0.152301,  1.914678,  0.101638
 -3.331267,  1.043529, -0.078227,  0.130529,  1.828430,  0.102052
 -3.664274,  0.505459, -0.086444,  0.108225,  1.731755,  0.102453
 -3.973958, -0.030625, -0.094654,  0.085528,  1.624893,  0.102838
 -4.259054, -0.562636, -0.102834,  0.062575,  1.508078,  0.103205
 -4.518681, -1.088514, -0.110961,  0.039506,  1.381566,  0.103549
 -4.752658, -1.606241, -0.119015,  0.016459,  1.245897,  0.103870
 -4.961292, -2.113843, -0.126974, -0.006432,  1.102106,  0.104163
 -5.144997, -2.609400, -0.134817, -0.029030,  0.951498,  0.104428
 -5.304178, -3.091053, -0.142525, -0.051208,  0.795413,  0.104661
 -5.439237, -3.557010, -0.150077, -0.072836,  0.635219,  0.104861
 -5.550565, -4.005556, -0.157454, -0.093794,  0.472298,  0.105027
 -5.638550, -4.435053, -0.164640, -0.113965,  0.308033,  0.105157
 -5.703573, -4.844334, -0.171616, -0.133239,  0.143801,  0.105251
 -5.746009, -5.233097, -0.178366, -0.151510, -0.019044,  0.105308
 -5.766225, -5.601505, -0.184875, -0.168683, -0.179178,  0.105327
 -5.764585, -5.949751, -0.191128, -0.184667, -0.335319,  0.105308
 -5.741445, -6.278022, -0.197111, -0.199381, -0.486235,  0.105253
 -5.697155, -6.586509, -0.202812, -0.212752, -0.630757,  0.105160
 -5.632062, -6.875397, -0.208219, -0.224716, -0.767783,  0.105030
 -5.546504, -7.144871, -0.213320, -0.235217, -0.896293,  0.104865
 -5.440816, -7.395114, -0.218107, -0.244210, -1.015347,  0.104666
 -5.315327, -7.626307, -0.222570, -0.251657, -1.124101,  0.104434
 -5.170359, -7.838630, -0.226703, -0.257533, -1.221805,  0.104171
 -5.006231, -8.032260, -0.230498, -0.261819, -1.307813,  0.103878
 -4.823255, -8.207374, -0.233950, -0.264508, -1.381583,  0.103557
 -4.621740, -8.364146, -0.237055, -0.265601, -1.442684,  0.103211
 -4.401988, -8.502749, -0.239809, -0.265110, -1.490794,  0.102841
 -4.164298, -8.623354, -0.242210, -0.263055, -1.525703,  0.102450
 -3.909061, -8.726132, -0.244257, -0.259466, -1.547321,  0.102040
 -3.637091, -8.811250, -0.245949, -0.254380, -1.555721,  0.101614
 -3.349769, -8.878874, -0.247288, -0.247845, -1.551136,  0.101173
 -3.048744, -8.929171, -0.248276, -0.239915, -1.533863,  0.100721
 -2.735719, -8.962302, -0.248914, -0.230653, -1.504189,  0.100260
 -2.412432, -8.978430, -0.249208, -0.220128, -1.462434,  0.099792
 -2.080652, -8.977716, -0.249161, -0.208416, -1.409033,  0.099321
 -1.742168, -8.960318, -0.248781, -0.195600, -1.344569,  0.098847
 -1.398781, -8.926394, -0.248072, -0.181768, -1.269732,  0.098374
 -1.052291, -8.876100, -0.247043, -0.167013, -1.185290,  0.097904
 -0.704491, -8.809589, -0.245704, -0.151433, -1.092076,  0.097439
 -0.357158, -8.727015, -0.244063, -0.135128, -0.990986,  0.096984
 -0.012043, -8.628528, -0.242131, -0.118204, -0.882966,  0.096541
  0.329137, -8.514277, -0.239920, -0.100768, -0.769006,  0.096112
  0.664707, -8.384413, -0.237443, -0.082928, -0.650131,  0.095701
  0.993041, -8.239080, -0.234711, -0.064794, -0.527392,  0.095310
  1.312572, -8.078425, -0.231739, -0.046478, -0.401855,  0.094941
  1.621797, -7.902592, -0.228540, -0.028089, -0.274597,  0.094597
  1.919284, -7.711723, -0.225128, -0.009737, -0.146689,  0.094278
  2.203680, -7.505961, -0.221518,  0.008470, -0.019195,  0.093986
  2.473714, -7.285444, -0.217727,  0.026425,  0.106839,  0.093723
  2.728207, -7.050312, -0.213768,  0.044025,  0.230398,  0.093489
  2.966071, -6.800702, -0.209658,  0.061169,  0.350498,  0.093286
  3.186316, -6.536751, -0.205413,  0.077762,  0.466200,  0.093113
  3.388057, -6.258592, -0.201050,  0.093711,  0.576615,  0.092971
  3.570510, -5.966361, -0.196584,  0.108929,  0.680910,  0.092859
  3.733001, -5.660188, -0.192033,  0.123334,  0.778313,  0.092778
  3.874966, -5.340206, -0.187412,  0.136849,  0.868122,  0.092727
  3.995951, -5.006544, -0.182739,  0.149405,  0.949708,  0.092705
  4.095614, -4.659330, -0.178030,  0.160937,  1.022517,  0.092711
  4.173725, -4.298692, -0.173301,  0.171389,  1.086078,  0.092744
  4.230193, -3.924809, -0.168568,  0.180711,  1.140000,  0.092802
  4.265124, -3.538280, -0.163848,  0.188860,  1.183979,  0.092884
  4.278801, -3.140399, -0.159156,  0.195801,  1.217798,  0.092988
  4.271569, -2.732805, -0.154507,  0.201507,  1.241325,  0.093112
  4.243769, -2.317164, -0.149917,  0.205956,  1.254517,  0.093254
  4.195735, -1.895162, -0.145400,  0.209137,  1.257415,  0.093412
  4.127796, -1.468498, -0.140971,  0.211045,  1.250145,  0.093584
  4.040372, -1.038878, -0.136643,  0.211682,  1.232916,  0.093768
  3.934086, -0.608006, -0.132430,  0.211059,  1.206014,  0.093961
  3.809718, -0.177579, -0.128344,  0.209194,  1.169801,  0.094161
  3.668130,  0.250717, -0.124399,  0.206111,  1.124714,  0.094365
  3.510260,  0.675220, -0.120605,  0.201842,  1.071252,  0.094571
  3.337116,  1.094292, -0.116973,  0.196426,  1.009978,  0.094778
  3.149770,  1.506328, -0.113515,  0.189907,  0.941513,  0.094982
  2.949352,  1.909764, -0.110239,  0.182335,  0.866525,  0.095181
  2.737045,  2.303079, -0.107155,  0.173769,  0.785729,  0.095374
  2.514076,  2.684802, -0.104271,  0.164268,  0.699875,  0.095559
  2.281708,  3.053519, -0.101596,  0.153900,  0.609746,  0.095732
  2.041239,  3.407877, -0.099134,  0.142736,  0.516148,  0.095894
  1.793988,  3.746588, -0.096894,  0.130850,  0.419904,  0.096042
  1.541293,  4.068435, -0.094881,  0.118321,  0.321847,  0.096174
  1.284502,  4.372276, -0.093098,  0.105230,  0.222812,  0.096289
  1.024967,  4.657311, -0.091551,  0.091662,  0.123632,  0.096387
  0.764035,  4.923360, -0.090241,  0.077701,  0.025128,  0.096465
  0.503043,  5.170577, -0.089172,  0.063434, -0.071897,  0.096524
  0.243312,  5.399139, -0.088346,  0.048949, -0.166664,  0.096563
 -0.013862,  5.609223, -0.087762,  0.034336, -0.258422,  0.096580
 -0.267210,  5.801005, -0.087422,  0.019680, -0.346458,  0.096577
 -0.515501,  5.974657, -0.087324,  0.005070, -0.430098,  0.096552
 -0.757546,  6.130352, -0.087468, -0.009408, -0.508716,  0.096506
 -0.992200,  6.268260, -0.087851, -0.023670, -0.581734,  0.096439
 -1.218372,  6.388549, -0.088471, -0.037635, -0.648631,  0.096351
 -1.435030,  6.491387, -0.089323, -0.051222, -0.708943,  0.096243
 -1.641199,  6.576937, -0.090405, -0.064356, -0.762266,  0.096116
 -1.835973,  6.645365, -0.091711, -0.076963, -0.808262,  0.095970
 -2.018513,  6.696833, -0.093237, -0.088976, -0.846656,  0.095806
 -2.188056,  6.731501, -0.094975, -0.100329, -0.877240,  0.095626
 -2.343911,  6.749528, -0.096920, -0.110962, -0.899875,  0.095430
 -2.485467,  6.751073, -0.099065, -0.120821, -0.914487,  0.095220
 -2.612193,  6.736291, -0.101402, -0.129856, -0.921073,  0.094998
 -2.723640,  6.705337, -0.103924, -0.138022, -0.919692,  0.094764
 -2.819442,  6.658364, -0.106621, -0.145280, -0.910470,  0.094519
